work_date,site_id,site_name,process,worker_id,planned_hours,actual_hours,progress_pct,defect_count,efficiency,is_delayed,kpi_flag,source_file
2024-01-17,SITE-B,現場B,躯体,WRK-018,7.4,7.6,40,4,1.027027027027027,1,問題あり,style_c.csv
2024-01-18,SITE-D,現場D,内装,WRK-018,6.2,7.4,37,4,1.1935483870967742,1,問題あり,style_c.csv
2024-01-19,SITE-E,現場E,躯体,WRK-018,7.1,4.9,71,4,0.6901408450704226,0,問題あり,style_c.csv
2024-01-20,SITE-D,現場D,基礎,WRK-018,7.4,8.3,92,0,1.1216216216216217,0,正常,style_c.csv
2024-01-01,SITE-E,現場E,設備,WRK-019,7.6,6.7,95,3,0.8815789473684211,0,問題あり,style_c.csv
2024-01-02,SITE-D,現場D,基礎,WRK-019,7.1,8.0,69,5,1.1267605633802817,1,問題あり,style_c.csv
2024-01-03,SITE-A,現場A,設備,WRK-019,6.5,4.0,57,4,0.6153846153846154,1,問題あり,style_c.csv
2024-01-04,SITE-A,現場A,基礎,WRK-019,6.8,8.2,99,0,1.2058823529411764,0,問題あり,style_c.csv
2024-01-05,SITE-A,現場A,設備,WRK-019,6.1,6.5,47,5,1.0655737704918034,1,問題あり,style_c.csv
2024-01-06,SITE-D,現場D,内装,WRK-019,8.0,6.3,78,3,0.7875,0,問題あり,style_c.csv
2024-01-07,SITE-A,現場A,躯体,WRK-019,7.3,6.1,52,4,0.8356164383561644,1,問題あり,style_c.csv
2024-01-08,SITE-D,現場D,躯体,WRK-019,7.5,5.3,30,0,0.7066666666666667,1,正常,style_c.csv
2024-01-09,SITE-C,現場C,設備,WRK-019,7.3,7.3,98,3,1.0,0,問題あり,style_c.csv
2024-01-10,SITE-B,現場B,躯体,WRK-019,6.9,4.9,54,5,0.7101449275362319,1,問題あり,style_c.csv
2024-01-11,SITE-A,現場A,基礎,WRK-019,7.6,6.5,32,1,0.8552631578947368,1,正常,style_c.csv
2024-01-12,SITE-B,現場B,基礎,WRK-019,6.2,4.2,36,1,0.6774193548387097,1,正常,style_c.csv
2024-01-13,SITE-A,現場A,設備,WRK-019,6.9,7.2,37,1,1.0434782608695652,1,正常,style_c.csv
2024-01-14,SITE-E,現場E,内装,WRK-019,6.5,9.5,70,4,1.4615384615384615,0,問題あり,style_c.csv
2024-01-15,SITE-E,現場E,内装,WRK-019,6.5,9.3,96,1,1.4307692307692308,0,問題あり,style_c.csv
2024-01-16,SITE-D,現場D,内装,WRK-019,6.6,7.3,52,5,1.1060606060606062,1,問題あり,style_c.csv
2024-01-17,SITE-D,現場D,設備,WRK-019,6.1,6.1,78,4,1.0,0,問題あり,style_c.csv
2024-01-18,SITE-C,現場C,設備,WRK-019,6.8,5.8,53,4,0.8529411764705882,1,問題あり,style_c.csv
2024-01-19,SITE-D,現場D,躯体,WRK-019,7.7,5.8,48,3,0.7532467532467532,1,問題あり,style_c.csv
2024-01-20,SITE-A,現場A,設備,WRK-019,7.9,7.3,47,3,0.9240506329113923,1,問題あり,style_c.csv
2024-01-01,SITE-B,現場B,内装,WRK-020,6.4,7.9,87,2,1.234375,0,問題あり,style_c.csv
2024-01-02,SITE-A,現場A,躯体,WRK-020,6.1,6.3,35,0,1.0327868852459017,1,正常,style_c.csv
2024-01-03,SITE-B,現場B,躯体,WRK-020,7.0,9.2,72,2,1.3142857142857143,0,問題あり,style_c.csv
2024-01-04,SITE-A,現場A,躯体,WRK-020,7.9,9.8,45,5,1.240506329113924,1,問題あり,style_c.csv
2024-01-05,SITE-D,現場D,躯体,WRK-020,7.4,8.2,80,1,1.108108108108108,0,正常,style_c.csv
2024-01-06,SITE-E,現場E,内装,WRK-020,7.6,6.3,98,5,0.8289473684210527,0,問題あり,style_c.csv
2024-01-07,SITE-C,現場C,内装,WRK-020,6.5,7.1,93,3,1.0923076923076922,0,問題あり,style_c.csv
2024-01-08,SITE-A,現場A,設備,WRK-020,7.5,5.9,56,2,0.7866666666666667,1,正常,style_c.csv
2024-01-09,SITE-C,現場C,設備,WRK-020,6.1,9.2,48,0,1.5081967213114753,1,問題あり,style_c.csv
2024-01-10,SITE-C,現場C,設備,WRK-020,6.6,5.2,59,3,0.787878787878788,1,問題あり,style_c.csv
2024-01-11,SITE-E,現場E,躯体,WRK-020,7.0,7.9,73,2,1.1285714285714286,0,正常,style_c.csv
2024-01-12,SITE-D,現場D,設備,WRK-020,6.9,8.4,75,1,1.2173913043478262,0,問題あり,style_c.csv
2024-01-13,SITE-B,現場B,設備,WRK-020,6.4,9.3,37,4,1.453125,1,問題あり,style_c.csv
2024-01-14,SITE-A,現場A,基礎,WRK-020,7.9,8.0,30,3,1.0126582278481011,1,問題あり,style_c.csv
2024-01-15,SITE-B,現場B,躯体,WRK-020,6.1,4.9,57,4,0.8032786885245903,1,問題あり,style_c.csv
2024-01-16,SITE-D,現場D,内装,WRK-020,6.1,7.8,91,5,1.278688524590164,0,問題あり,style_c.csv
2024-01-17,SITE-D,現場D,基礎,WRK-020,6.0,7.3,31,0,1.2166666666666666,1,問題あり,style_c.csv
2024-01-18,SITE-E,現場E,内装,WRK-020,7.1,5.7,94,5,0.8028169014084507,0,問題あり,style_c.csv
2024-01-19,SITE-D,現場D,躯体,WRK-020,6.2,4.6,49,1,0.7419354838709676,1,正常,style_c.csv
2024-01-20,SITE-B,現場B,内装,WRK-020,7.6,5.6,80,0,0.7368421052631579,0,正常,style_c.csv
